Date,Adj Close,Close,High,Low,Open,Volume
2013/7/12,136.2159424,167.5099945,167.9299927,167.1300049,167.3899994,104212700
2013/7/15,136.7363129,168.1499939,168.3899994,167.6799927,167.9700012,69450600
2013/7/16,136.2239838,167.5200043,168.3600006,167.0700073,168.2599945,88702100
2013/7/17,136.5736694,167.9499969,168.4799957,167.7299957,168.1600037,92873900
2013/7/18,137.3217773,168.8699951,169.2700043,168.1999969,168.3099976,103620100
2013/7/19,137.5657654,169.1699982,169.2299957,168.3099976,168.5200043,103831700
2013/7/22,137.8341064,169.5,169.7400055,169.0099945,169.4100037,79428600
2013/7/23,137.5413513,169.1399994,169.8300018,169.0500031,169.8000031,80829700
2013/7/24,137.0371857,168.5200043,169.8600006,168.1799927,169.7899933,112914000
2013/7/25,137.3706055,168.9299927,169.0800018,167.9400024,168.2200012,111088600
2013/7/26,137.516983,169.1100006,169.1600037,167.5200043,168.2200012,107814600
2013/7/29,137.0941315,168.5899963,169.0599976,168.1100006,168.6799927,79695000
2013/7/30,137.0941315,168.5899963,169.2799988,168.1900024,169.1000061,85209600
2013/7/31,137.1917114,168.7100067,169.8500061,168.4900055,168.9400024,142388700
2013/8/1,138.7774353,170.6600037,170.8099976,169.8999939,169.9900055,110438400
2013/8/2,139.0132141,170.9499969,170.9700012,170.0500031,170.2799988,91116700
2013/8/5,138.8099213,170.6999969,170.9600067,170.3500061,170.5700073,54072700
2013/8/6,138.0210876,169.7299957,170.7400055,169.3500061,170.3699951,87495000
2013/8/7,137.5738983,169.1799927,169.4299927,168.5500031,169.1900024,84854700
2013/8/8,138.0780334,169.8000031,170.1799927,168.9299927,169.9799957,102181300
2013/8/9,137.6795807,169.3099976,170.1000061,168.7200012,169.5800018,91757700
2013/8/12,137.516983,169.1100006,169.3099976,168.3800049,168.4600067,68593300
2013/8/13,137.9235229,169.6100006,169.8999939,168.4100037,169.4100037,80806000
2013/8/14,137.2160492,168.7400055,169.8000031,168.6999969,169.5299988,79829200
2013/8/15,135.2970123,166.3800049,167.4299927,166.0899963,167.4100037,152931800
2013/8/16,134.8497314,165.8300018,166.6300049,165.5,166.0599976,130868200
2013/8/19,133.9877777,164.7700043,166.2100067,164.7599945,165.6399994,96437600
2013/8/20,134.6464081,165.5800018,166.1999969,164.8600006,165.0399933,89294400
2013/8/21,133.8169861,164.5599976,166.0299988,164.1900024,165.1199951,159530500
2013/8/22,135.0367432,166.0599976,166.3000031,164.8899994,164.8999939,101471400
2013/8/23,135.4921875,166.6199951,166.8300018,165.7700043,166.5500031,90888900
2013/8/26,134.9879608,166,167.3000031,165.8899994,166.7899933,89702100
2013/8/27,132.8167572,163.3300018,166,163.2100067,164.3600006,158619400
2013/8/28,133.2884369,163.9100037,164.4900055,163.0500031,163.2599945,108113000
2013/8/29,133.4998474,164.1699982,165.0399933,163.3999939,163.5500031,119200500
2013/8/30,133.0769806,163.6499939,164.5299988,163.1699982,164.5099945,134928900
2013/9/3,133.678772,164.3899994,165.5800018,163.6999969,165.2299957,142375100
2013/9/4,134.7846832,165.75,166.0299988,164.1300049,164.4299927,97389400
2013/9/5,134.9554138,165.9600067,166.3999939,165.7299957,165.8500061,63090500
2013/9/6,135.0205231,166.0399933,166.9799957,164.4799957,166.5099945,159756500
2013/9/9,136.3135071,167.6300049,167.7299957,166.4499969,166.4499969,87559300
2013/9/10,137.3217773,168.8699951,168.8999939,168.2599945,168.6399994,105847200
2013/9/11,137.7528229,169.3999939,169.3999939,168.3500061,168.6399994,94545900
2013/9/12,137.3868561,168.9499969,169.5599976,168.7200012,169.3399963,83209000
2013/9/13,137.6958771,169.3300018,169.4600067,168.7400055,169.1300049,72727800
2013/9/16,138.4927673,170.3099976,171.2400055,170.0399933,171.1600037,106299200
2013/9/17,139.1108398,171.0700073,171.1100006,170.4600067,170.4600067,82523300
2013/9/18,140.720932,173.0500031,173.5200043,170.5800018,171.0099945,203460600
2013/9/19,140.4850616,172.7599945,173.6000061,172.5899963,173.5200043,146616900
2013/9/20,139.5029144,170.7200012,172.3300018,170.5800018,172.3300018,132867100
2013/9/23,138.8573456,169.9299927,170.6499939,169.3899994,170.4900055,104616500
2013/9/24,138.5304718,169.5299988,170.5299988,169.2100067,169.8999939,106333100
2013/9/25,138.1300507,169.0399933,169.9799957,168.8899994,169.6399994,117306500
2013/9/26,138.6612091,169.6900024,170.1699982,169.0500031,169.3200073,77146900
2013/9/27,138.023819,168.9100037,169.1399994,168.4700012,168.8399963,99141800
2013/9/30,137.2884216,168.0099945,168.5399933,167.1499939,167.4799957,143937000
2013/10/1,138.3752594,169.3399963,169.5,167.9700012,168.1399994,127160000
2013/10/2,138.2445068,169.1799927,169.3399963,167.8300018,168.3500061,113350000
2013/10/3,136.9697571,167.6199951,168.9400024,166.8399963,168.7899933,176698000
2013/10/4,138.0074921,168.8899994,169.0599976,167.5299988,167.75,96878000
2013/10/7,136.8144379,167.4299927,168.4499969,167.25,167.4199982,96295000
2013/10/8,135.2210541,165.4799957,167.6199951,165.3600006,167.3999939,178015000
2013/10/9,135.3190918,165.6000061,166.1999969,164.5299988,165.8000031,168973000
2013/10/10,138.2362976,169.1699982,169.2599945,167.2299957,167.2899933,195955000
2013/10/11,139.1269684,170.2599945,170.3200073,168.7700043,168.9100037,105040000
2013/10/14,139.6826477,170.9400024,171.0800018,169.0800018,169.2100067,112106000
2013/10/15,138.6693726,169.6999969,171.1499939,169.4700012,170.5099945,155485000
2013/10/16,140.605957,172.0700073,172.1600037,170.6399994,170.7200012,161676000
2013/10/17,141.5457458,173.2200012,173.3200073,171.3399963,171.3699951,129389000
2013/10/18,142.5017853,174.3899994,174.5099945,173.5099945,173.8600006,138316000
2013/10/21,142.5099487,174.3999939,174.75,174.0099945,174.4499969,104104000
2013/10/22,143.3352661,175.4100037,175.9299927,174.4299927,174.9100037,126663000
2013/10/23,142.6488953,174.5700073,174.8899994,173.9600067,174.8099976,105484000
2013/10/24,143.1228333,175.1499939,175.3699951,174.5099945,174.9199982,70350000
2013/10/25,143.7765045,175.9499969,176,175.1699982,175.5099945,93625000
2013/10/28,144.0052643,176.2299957,176.4700012,175.6999969,175.8899994,84979000
2013/10/29,144.7734375,177.1699982,177.2400055,176.3800049,176.6300049,87401000
2013/10/30,144.054306,176.2899933,177.5099945,175.6600037,177.3800049,140002000
2013/10/31,143.6457825,175.7899933,176.8899994,175.5299988,176.1499939,133795000
2013/11/1,143.9889679,176.2100067,176.6100006,175.2200012,176.0200043,142805000
2013/11/4,144.4956055,176.8300018,176.8999939,175.9799957,176.6900024,85677000
2013/11/5,144.0380402,176.2700043,176.75,175.5700073,176.1399994,85825000
2013/11/6,144.7734375,177.1699982,177.5,176.5399933,177.0299988,87348000
2013/11/7,142.9430542,174.9299927,177.6399994,174.7599945,177.5,157000000
2013/11/8,144.8714752,177.2899933,177.3099976,174.8500061,174.8699951,136713000
2013/11/11,144.8960114,177.3200073,177.5299988,176.9100037,177.1199951,62614000
2013/11/12,144.6018829,176.9600067,177.3600006,176.3699951,176.9400024,83990000
2013/11/13,145.7622223,178.3800049,178.4299927,176.0899963,176.0899963,103844000
2013/11/14,146.489502,179.2700043,179.4199982,178.25,178.5399933,103435000
2013/11/15,147.1268616,180.0500031,180.1199951,179.3300018,179.5599976,102818000
2013/11/18,146.6120453,179.4199982,180.5,179.0200043,180.3500061,104796000
2013/11/19,146.2933197,179.0299988,179.8699951,178.7200012,179.3300018,93891000
2013/11/20,145.8357391,178.4700012,179.9299927,177.9799957,179.3899994,124909000
2013/11/21,147.0124664,179.9100037,180.0500031,178.8600006,178.9700012,92841000
2013/11/22,147.7478333,180.8099976,180.8300018,179.7700043,179.9799957,81296000
2013/11/25,147.6007996,180.6300049,181.1699982,180.3699951,181.1300049,79486000
2013/11/26,147.6416168,180.6799927,181.2200012,180.4100037,180.7200012,86994000
2013/11/27,148.0012054,181.1199951,181.2400055,180.6499939,180.8699951,58800000
2013/11/29,147.9031219,181,181.75,180.8000031,181.3200073,55870900
2013/12/2,147.519104,180.5299988,181.4299927,180.25,181.0899963,99726000
2013/12/3,146.8816681,179.75,180.3899994,179.1699982,179.9400024,116563000
2013/12/4,146.8653107,179.7299957,180.4799957,178.3500061,179.1000061,123033000
2013/12/5,146.2197723,178.9400024,179.7400055,178.7700043,179.4100037,106934000
2013/12/6,147.8540344,180.9400024,181.1100006,180.1499939,180.6699982,127728000
2013/12/9,148.2299347,181.3999939,181.6699982,181.1600037,181.4700012,70124000
2013/12/10,147.6988373,180.75,181.3600006,180.6399994,180.9799957,80976000
2013/12/11,146.0399933,178.7200012,180.8500061,178.5,180.8200073,130591000
2013/12/12,145.5579071,178.1300049,178.8600006,177.7599945,178.6399994,115565000
2013/12/13,145.5415955,178.1100006,178.6600037,177.7700043,178.5,107808000
2013/12/16,146.4485474,179.2200012,179.8099976,178.8999939,178.9499969,96195000
2013/12/17,145.9828644,178.6499939,179.4100037,178.25,179.3800049,89886000
2013/12/18,148.4751129,181.6999969,181.7299957,177.3200073,178.9199982,234906000
2013/12/19,148.3035431,181.4900055,181.6999969,180.7100067,181.1799927,136531200
2013/12/20,149.1662292,181.5599976,181.9900055,180.5700073,180.6900024,197087000
2013/12/23,149.9631042,182.5299988,182.6399994,182.0700073,182.4499969,85598000
2013/12/24,150.2916718,182.9299927,183.0099945,182.5299988,182.5399933,45368800
2013/12/26,151.0558319,183.8600006,183.9600067,183.3200073,183.3399963,63365000
2013/12/27,151.0475922,183.8500061,184.1799927,183.6600037,184.1000061,61814000
2013/12/30,151.0229645,183.8200073,184.0200043,183.5800018,183.8699951,56857000
2013/12/31,151.7376709,184.6900024,184.6900024,183.9299927,184.0700073,86119900
2014/1/2,150.2835083,182.9199982,184.0700073,182.4799957,183.9799957,119636900
2014/1/3,150.2588959,182.8899994,183.6000061,182.6300049,183.2299957,81390600
2014/1/6,149.8234406,182.3600006,183.5599976,182.0800018,183.4900055,108028200
2014/1/7,150.7436066,183.4799957,183.7899933,182.9499969,183.0899963,86144200
2014/1/8,150.7764587,183.5200043,183.8300018,182.8899994,183.4499969,96582300
2014/1/9,150.8751068,183.6399994,184.1300049,182.8000031,184.1100006,90683400
2014/1/10,151.2858582,184.1399994,184.2200012,183.0099945,183.9499969,102026400
2014/1/13,149.2730408,181.6900024,184.1799927,181.3399963,183.6699982,149892000
2014/1/14,150.8997498,183.6699982,183.7700043,181.9499969,182.2899933,105016100
2014/1/15,151.7130737,184.6600037,184.9400024,183.7100067,184.1000061,98525800
2014/1/16,151.5158844,184.4199982,184.6600037,183.8300018,184.2799988,72290600
2014/1/17,150.8751068,183.6399994,184.4499969,183.3200073,184.1000061,107848700
2014/1/21,151.3187256,184.1799927,184.7700043,183.0500031,184.6999969,88621200
2014/1/22,151.4173584,184.3000031,184.5700073,183.9100037,184.4900055,61270900
2014/1/23,150.1767426,182.7899933,183.3999939,181.8200073,183.3699951,132496900
2014/1/24,146.9726257,178.8899994,181.6600037,178.8300018,181.6000061,208677100
2014/1/27,146.2495422,178.0099945,179.5200043,177.1199951,179.0599976,180843100
2014/1/28,147.1204376,179.0700073,179.3000031,178.1199951,178.1399994,110463200
2014/1/29,145.7073059,177.3500061,178.5500031,176.8800049,177.5800018,216597300
2014/1/30,147.2518463,179.2299957,179.8099976,178.2599945,178.8300018,118938100
2014/1/31,146.3892059,178.1799927,179.2899933,176.9199982,177.0099945,194677900
2014/2/3,143.0946808,174.1699982,178.3699951,173.8300018,177.9700012,254837100
2014/2/4,144.0970459,175.3899994,175.8399963,174.1100006,174.9499969,165012400
2014/2/5,143.9162598,175.1699982,175.5599976,173.7100067,174.7799988,164230500
2014/2/6,145.8141479,177.4799957,177.4799957,175.2200012,175.5800018,132877600
2014/2/7,147.6216278,179.6799927,179.8699951,177.7299957,178.3099976,170787200
2014/2/10,147.8927612,180.0099945,180.0700073,179.2100067,179.6999969,92218800
2014/2/11,149.5112457,181.9799957,182.4400024,180.0399933,180.1600037,117814100
2014/2/12,149.585144,182.0700073,182.8300018,181.7100067,182.25,94717700
2014/2/13,150.3574829,183.0099945,183.1999969,180.8300018,180.8399963,100542200
2014/2/14,151.1872864,184.0200043,184.3600006,182.6699982,182.8399963,96498400
2014/2/18,151.367981,184.2400055,184.4900055,183.6499939,184.1799927,80460900
2014/2/19,150.3657227,183.0200043,184.9499969,182.8699951,183.7599945,126524300
2014/2/20,151.2529755,184.1000061,184.5200043,182.6000061,183.2700043,104998100
2014/2/21,151.0804749,183.8899994,184.8899994,183.8000031,184.4499969,118116400
2014/2/24,151.9184875,184.9100037,186.1499939,184.1999969,184.2799988,114063900
2014/2/25,151.8609161,184.8399963,185.5899963,184.2299957,185.0599976,117085000
2014/2/26,151.8692017,184.8500061,185.6000061,184.3300018,185.1100006,98677200
2014/2/27,152.6660767,185.8200073,185.8699951,184.3699951,184.5800018,93880800
2014/2/28,153.0522156,186.2899933,187.1499939,185.0500031,185.7899933,150842000
2014/3/3,151.9759521,184.9799957,185.4499969,183.75,184.6499939,167748500
2014/3/4,154.1120911,187.5800018,187.9799957,186.75,186.7899933,167545900
2014/3/5,154.2517395,187.75,188.0700073,187.4499969,187.7400055,88376900
2014/3/6,154.6050262,188.1799927,188.6100006,187.7799988,188.2100067,82516500
2014/3/7,154.6707306,188.2599945,188.9600067,187.4299927,188.9600067,114513500
2014/3/10,154.588562,188.1600037,188.2299957,187.0800018,187.9700012,74939200
2014/3/11,153.8245239,187.2299957,188.7100067,186.8000031,188.4400024,99009100
2014/3/12,153.8656006,187.2799988,187.3500061,185.8999939,186.3200073,104824400
2014/3/13,152.1403198,185.1799927,187.9900055,184.6600037,187.8399963,155014300
2014/3/14,151.7130737,184.6600037,185.8000031,184.4400024,184.8500061,153919600
2014/3/17,153.0851135,186.3300018,186.7700043,185.5099945,185.5899963,98359500
2014/3/18,154.1777954,187.6600037,187.9100037,186.5099945,186.7100067,101804600
2014/3/19,153.3562469,186.6600037,187.9400024,185.4700012,187.6799927,176267300
2014/3/20,154.2517395,187.75,187.8899994,185.9199982,186.25,117241000
2014/3/21,153.6534576,186.1999969,189.0200043,186.0299988,187.7100067,163128000
2014/3/24,153.0180511,185.4299927,187.0700073,184.6199951,186.8399963,121411000
2014/3/25,153.7442322,186.3099976,186.9400024,185.2700043,186.3699951,103852000
2014/3/26,152.6385498,184.9700012,187.3399963,184.9199982,187.0399933,119843000
2014/3/27,152.3166351,184.5800018,185.3399963,183.8999939,184.75,142383000
2014/3/28,153.0675659,185.4900055,186.4199982,185,185.1100006,101642000
2014/3/31,154.3219604,187.0099945,187.3000031,185.5200043,186.6699982,99745000
2014/4/1,155.345108,188.25,188.3600006,187,187.6199951,89193000
2014/4/2,155.8650513,188.8800049,189.1300049,188.1399994,188.4900055,78774000
2014/4/3,155.658783,188.6300049,189.2200012,188.0500031,189.1699982,77435000
2014/4/4,153.818512,186.3999939,189.6999969,186.1000061,189.6600037,169381000
2014/4/7,152.1186066,184.3399963,186.2599945,183.9600067,185.9499969,140803000
2014/4/8,152.7457581,185.1000061,185.3999939,183.5899963,184.2599945,112660000
2014/4/9,154.3879089,187.0899963,187.1499939,185.0599976,185.6000061,100254000
2014/4/10,151.1448822,183.1600037,187.1699982,182.9299927,187.0800018,172959000
2014/4/11,149.7832947,181.5099945,183.4199982,181.3099976,182.1399994,167251000
2014/4/14,150.9633179,182.9400024,183.3699951,181.4400024,182.9299927,132382000
2014/4/15,152.0030365,184.1999969,184.3300018,181.5099945,183.3200073,157093000
2014/4/16,153.5957031,186.1300049,186.1399994,184.6499939,185.4700012,105197000
2014/4/17,153.8103027,186.3899994,186.9100037,185.5599976,185.8800049,105255000
2014/4/21,154.3466644,187.0399933,187.1000061,186.2100067,186.4400024,68329000
2014/4/22,155.0480652,187.8899994,188.3999939,187.1300049,187.2299957,85790000
2014/4/23,154.6850128,187.4499969,187.9199982,187.3000031,187.8200073,73869000
2014/4/24,154.9985962,187.8300018,188.3899994,186.9299927,188.3699951,88170000
2014/4/25,153.7277832,186.2899933,187.3300018,185.8699951,187.2200012,100380000
2014/4/28,154.2146301,186.8800049,187.6900024,184.9600067,187.0500031,135121000
2014/4/29,154.9325409,187.75,188.0399933,187.0800018,187.4799957,84098000
2014/4/30,155.3946228,188.3099976,188.5,187.1799927,187.4400024,101508000
2014/5/1,155.4111633,188.3300018,188.8399963,187.7299957,188.2200012,93019000
2014/5/2,155.188385,188.0599976,189.1399994,187.7799988,188.3099976,98122000
2014/5/5,155.4854126,188.4199982,188.5500031,186.6199951,187.1399994,75883000
2014/5/6,154.1321106,186.7799988,188.1300049,186.7400055,188,85454000
2014/5/7,155.039856,187.8800049,187.9700012,186.0099945,187.4100037,106500000
2014/5/8,154.8748169,187.6799927,189.0500031,187.0800018,187.7100067,93618000
2014/5/9,155.1058502,187.9600067,188.0399933,186.8300018,187.7100067,83679000
2014/5/12,156.6160278,189.7899933,189.8800049,188,188.8000031,86940000
2014/5/13,156.7562714,189.9600067,190.4199982,189.7700043,190.0399933,66454000
2014/5/14,156.0135803,189.0599976,189.8800049,188.7899933,189.7899933,72367000
2014/5/15,154.6437225,187.3999939,188.7200012,186.4799957,188.6799927,154956000
2014/5/16,155.1800995,188.0500031,188.1300049,186.7200012,187.5099945,97458000
2014/5/19,155.749527,188.7400055,188.8899994,187.5200043,187.6900024,63839000
2014/5/20,154.7675018,187.5500031,188.6699982,187.0700073,188.6499939,111644000
2014/5/21,156.0713196,189.1300049,189.2200012,188.0599976,188.0899963,89093000
2014/5/22,156.4509125,189.5899963,189.9799957,188.8600006,189.1799927,61549000
2014/5/23,157.0781097,190.3500061,190.4799957,189.5899963,189.7599945,61092800
2014/5/27,158.0435638,191.5200043,191.5800018,190.9499969,191.0599976,72010000
2014/5/28,157.9280853,191.3800049,191.8200073,191.0599976,191.5200043,66723000
2014/5/29,158.7449493,192.3699951,192.3999939,191.3300018,191.8200073,64377000
2014/5/30,159.000824,192.6799927,192.8000031,192.0299988,192.1900024,76316000
2014/6/2,159.1823578,192.8999939,192.9900055,191.9700012,192.9499969,64656000
2014/6/3,159.0998535,192.8000031,192.8999939,192.25,192.4299927,65047000
2014/6/4,159.4216766,193.1900024,193.3000031,192.2700043,192.4700012,55529000
2014/6/5,160.461441,194.4499969,194.6499939,192.6999969,193.4100037,92103000
2014/6/6,161.2288818,195.3800049,195.4299927,194.7799988,194.8699951,78696000
2014/6/9,161.3938599,195.5800018,196.0500031,195.1699982,195.3500061,65119000
2014/6/10,161.4104156,195.6000061,195.6399994,194.9199982,195.3399963,57129000
2014/6/11,160.8492737,194.9199982,195.1199951,194.4799957,194.8999939,68772000
2014/6/12,159.7104645,193.5399933,194.8000031,193.1100006,194.6900024,106350000
2014/6/13,160.1973877,194.1300049,194.3200073,193.3000031,193.9199982,82017000
2014/6/16,160.3294525,194.2899933,194.6999969,193.6600037,193.8899994,87424000
2014/6/17,160.7750244,194.8300018,194.9700012,193.8099976,194.0200043,84834000
2014/6/18,161.9550781,196.2599945,196.3699951,194.3999939,194.8300018,105267000
2014/6/19,162.1365967,196.4799957,196.6000061,195.8000031,196.4299927,85929000
2014/6/20,162.4657745,195.9400024,196.1000061,195.6999969,196.0299988,100587000
2014/6/23,162.4160156,195.8800049,196.0500031,195.5200043,195.9900055,70611000
2014/6/24,161.4376068,194.6999969,196.5,194.4799957,195.5299988,96237000
2014/6/25,162.1672974,195.5800018,195.7799988,194.25,194.2899933,82782000
2014/6/26,162.0512238,195.4400024,195.6300049,194.1300049,195.6100006,84312000
2014/6/27,162.3663025,195.8200073,195.8800049,194.8899994,194.9799957,71445100
2014/6/30,162.2834167,195.7200012,196.1699982,195.5299988,195.6999969,70201200
2014/7/1,163.3695679,197.0299988,197.6300049,196.1300049,196.1999969,90470000
2014/7/2,163.5353699,197.2299957,197.4799957,196.9600067,197.0500031,52475000
2014/7/3,164.3396912,198.1999969,198.2899933,197.6399994,197.7899933,52938800
2014/7/7,163.7675781,197.5099945,197.9799957,197.2200012,197.8200073,61696000
2014/7/8,162.7145691,196.2400055,197.2200012,195.7599945,197.1499939,108143000
2014/7/9,163.4442291,197.1199951,197.3000031,196.3099976,196.7299957,72992000
2014/7/10,162.7974396,196.3399963,196.8600006,195.0599976,195.2200012,99040000
2014/7/11,163.021347,196.6100006,196.75,195.7799988,196.2200012,64243000
2014/7/14,163.8422089,197.6000061,197.8600006,197.4400024,197.6100006,58658000
2014/7/15,163.5353699,197.2299957,198.1000061,196.3600006,197.7200012,111307000
2014/7/16,164.1407013,197.9600067,198.2599945,197.4199982,198.1100006,79986400
2014/7/17,162.2751007,195.7100067,198.1000061,195.4299927,197.3500061,145398000
2014/7/18,163.9334106,197.7100067,197.9100037,196.2400055,196.3500061,124330000
2014/7/21,163.6266327,197.3399963,197.5,196.4299927,197.0899963,67592000
2014/7/22,164.3396912,198.1999969,198.5599976,197.8699951,198.0099945,67678000
2014/7/23,164.7044983,198.6399994,198.8500061,198.1000061,198.5,65612000
2014/7/24,164.7127533,198.6499939,199.0599976,198.4499969,198.8300018,56888000
2014/7/25,163.9417114,197.7200012,198.2599945,197.3300018,198.0899963,76837000
2014/7/28,164.0080261,197.8000031,198.0899963,196.6199951,197.7599945,69259000
2014/7/29,163.3032684,196.9499969,198.4499969,196.9199982,198.1699982,80466000
2014/7/30,163.328125,196.9799957,197.9100037,196.1600037,197.6499939,104222000
2014/7/31,160.1026764,193.0899963,195.7799988,192.9700012,195.6100006,183479000
2014/8/1,159.6134186,192.5,193.7599945,191.5700073,192.5599976,189261000
2014/8/4,160.7660522,193.8899994,194.3000031,192.0500031,192.8699951,91340000
2014/8/5,159.2071991,192.0099945,193.6000061,191.3099976,193.1000061,152690000
2014/8/6,159.2569122,192.0700073,192.8899994,191.0800018,191.1100006,94818000
2014/8/7,158.394577,191.0299988,193.1300049,190.5500031,192.9400024,135733000
2014/8/8,160.227066,193.2400055,193.3699951,190.9499969,191.4600067,117014000
2014/8/11,160.691391,193.8000031,194.6600037,193.7100067,193.9700012,74544000
2014/8/12,160.4674988,193.5299988,194.1499939,192.9400024,193.6100006,73632000
2014/8/13,161.5536957,194.8399963,195.0599976,193.9600067,194.2899933,69047000
2014/8/14,162.3165131,195.7599945,195.7599945,194.9799957,195.1600037,57371000
2014/8/15,162.2834167,195.7200012,196.6499939,194.3099976,196.4700012,139951000
2014/8/18,163.6431885,197.3600006,197.4499969,196.6900024,196.8000031,75424000
2014/8/19,164.4971924,198.3899994,198.5399933,197.4400024,197.8399963,59135000
2014/8/20,164.936615,198.9199982,199.1600037,198.0800018,198.1199951,72763000
2014/8/21,165.417572,199.5,199.7599945,198.9299927,199.0899963,67791000
2014/8/22,165.1605835,199.1900024,199.6900024,198.7400055,199.3399963,76107000
2014/8/25,165.9979858,200.1999969,200.5899963,199.1499939,200.1399994,63855000
2014/8/26,166.1058502,200.3300018,200.8200073,200.2799988,200.3300018,47298000
2014/8/27,166.0394287,200.25,200.5700073,199.9400024,200.4299927,47874000
2014/8/28,165.9482574,200.1399994,200.2700043,199.3899994,199.5899963,58330000
2014/8/29,166.4208527,200.7100067,200.7299957,199.8200073,200.4499969,65907000
2014/9/2,166.3378906,200.6100006,201,199.8600006,200.9700012,72426000
2014/9/3,166.2467499,200.5,201.4100037,200.2200012,201.3800049,57462000
2014/9/4,166.0063324,200.2100067,201.5800018,199.6600037,200.8399963,85236000
2014/9/5,166.7525177,201.1100006,201.1900024,199.4100037,200.1699982,102177000
2014/9/8,166.3213806,200.5899963,201.2100067,200,200.9199982,64146000
2014/9/9,165.2683716,199.3200073,200.5500031,198.9100037,200.4100037,88591000
2014/9/10,165.8902435,200.0700073,200.1999969,198.7700043,199.4299927,67251000
2014/9/11,166.0808868,200.3000031,200.3300018,199.1199951,199.2700043,66774400
2014/9/12,165.1108093,199.1300049,200.1199951,198.5599976,200.1000061,117409300
2014/9/15,164.9864197,198.9799957,199.3200073,198.3800049,199.1600037,76401000
2014/9/16,166.2301941,200.4799957,200.8399963,198.5,198.6100006,116201000
2014/9/17,166.454071,200.75,201.6799927,199.75,200.7700043,151266000
2014/9/18,167.3412628,201.8200073,201.8500061,201.1000061,201.3600006,94990000
2014/9/19,167.1904755,200.6999969,201.8999939,200.2899933,201.5200043,121649000
2014/9/22,165.8992615,199.1499939,200.3800049,198.7299957,200.3500061,125553000
2014/9/23,164.949585,198.0099945,199.2599945,197.9499969,198.4299927,111393000
2014/9/24,166.2407837,199.5599976,199.6900024,197.5200043,198.0399933,107276000
2014/9/25,163.5584259,196.3399963,199.0500031,196.2700043,199.0399933,150300000
2014/9/26,164.8578949,197.8999939,198.3899994,196.4199982,196.6999969,103547000
2014/9/29,164.558075,197.5399933,197.8899994,196.0500031,196.1999969,95112000
2014/9/30,164.1248627,197.0200043,198.3000031,196.6100006,197.6900024,131302000
2014/10/1,161.90065,194.3500061,196.7700043,193.9100037,196.6999969,177798000
2014/10/2,161.925705,194.3800049,195.0599976,192.3500061,194.1799927,157285000
2014/10/3,163.7083893,196.5200043,196.9400024,195.0800018,195.6799927,121569000
2014/10/6,163.5167694,196.2899933,197.6000061,195.5800018,197.3399963,104778000
2014/10/7,160.992691,193.2599945,195.7200012,193.2200012,195.2799988,147913000
2014/10/8,163.8082886,196.6399994,196.9199982,192.3600006,193.3699951,186461000
2014/10/9,160.5595245,192.7400055,196.6000061,192.5800018,196.3300018,210705000
2014/10/10,158.7267914,190.5399933,193.6499939,190.4900055,192.6900024,221909000
2014/10/13,156.1194153,187.4100037,191.1499939,187.3000031,190.4600067,230939000
2014/10/14,156.3609619,187.6999969,189.8200073,187.0399933,188.4199982,215847000
2014/10/15,155.3029785,186.4299927,187.6900024,181.9199982,185.1600037,380715000
2014/10/16,155.1697388,186.2700043,187.5800018,182.8899994,183.0599976,270391000
2014/10/17,157.0024261,188.4700012,189.75,187.6199951,188.4199982,214625000
2014/10/20,158.5269165,190.3000031,190.4499969,188.0700073,188.1300049,130011000
2014/10/21,161.6674652,194.0700073,194.1999969,191.4799957,191.6799927,154949000
2014/10/22,160.5178528,192.6900024,194.9100037,192.6100006,194.4100037,151822000
2014/10/23,162.3838348,194.9299927,196.1999969,194.2599945,194.6199951,154944000
2014/10/24,163.6333771,196.4299927,196.4900055,194.4900055,195.25,117927000
2014/10/27,163.4084778,196.1600037,196.4499969,195.0299988,195.7299957,82954000
2014/10/28,165.2827606,198.4100037,198.4199982,196.7299957,196.8200073,106736000
2014/10/29,165.0328979,198.1100006,199.1199951,196.8000031,198.5500031,142557000
2014/10/30,166.0908966,199.3800049,199.9499969,197.3999939,197.5800018,113330000
2014/10/31,167.9902496,201.6600037,201.8200073,200.7700043,201.7799988,146903000
2014/11/3,168.0817871,201.7700043,202.4499969,201.3099976,201.9199982,93600000
2014/11/4,167.498703,201.0700073,201.6000061,200.0599976,201.2299957,93343000
2014/11/5,168.5566254,202.3399963,202.5899963,201.4499969,202.5399933,91709000
2014/11/6,169.2313995,203.1499939,203.2599945,201.6399994,202.3899994,107089000
2014/11/7,169.389679,203.3399963,203.6000061,202.6100006,203.1699982,89540000
2014/11/10,169.9227753,203.9799957,204.0399933,203.1300049,203.3800049,66319000
2014/11/11,170.0894623,204.1799927,204.3099976,203.6499939,204.0599976,54499400
2014/11/12,169.906189,203.9600067,204.2400055,203.3099976,203.3500061,90120300
2014/11/13,170.0977631,204.1900024,204.8300018,203.2100067,204.1600037,85357900
2014/11/14,170.1394348,204.2400055,204.4900055,203.7200012,204.1000061,80417500
2014/11/17,170.2477417,204.3699951,204.5800018,203.6499939,203.8500061,80441000
2014/11/18,171.2307281,205.5500031,205.9199982,204.4400024,204.4400024,76068100
2014/11/19,170.9558105,205.2200012,205.5500031,204.3000031,205.3099976,82373000
